Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets,Segment
9.3,80.87,115.0,Thành phố Thủ Đức,Trường Thọ,5.0,0,9.3,3.0,1,10/12/2025,5.0,Trung cấp
7.0,100.0,70.0,Thành phố Thủ Đức,Bình Trưng Đông,4.0,0,4.0,1.0,1,10/12/2025,4.0,Cao cấp
7.8,88.64,88.0,Thành phố Thủ Đức,Linh Đông,4.0,1,5.7,4.0,0,3/3/2025,4.0,Bình dân
7.8,88.64,88.0,Thành phố Thủ Đức,Linh Đông,4.0,1,2.0,3.0,0,24/03/2025,4.0,Bình dân
6.1,45.19,135.0,Thành phố Thủ Đức,Linh Xuân,2.0,0,5.2,1.0,1,9/3/2025,2.0,Bình dân
4.65,46.04,101.0,Thành phố Thủ Đức,Linh Đông,4.0,0,5.0,1.0,1,3/3/2025,3.0,Bình dân
24.0,192.0,125.0,Thành phố Thủ Đức,Phước Long B,4.0,1,5.0,3.0,0,18/03/2025,3.0,Cao cấp
3.9,60.94,64.0,Thành phố Thủ Đức,Linh Xuân,3.0,0,4.0,2.0,1,5/3/2025,3.0,Bình dân
6.1,45.19,135.0,Thành phố Thủ Đức,Linh Xuân,2.0,0,5.2,1.0,1,15/03/2025,2.0,Bình dân
7.8,43.58,179.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,7.0,1.0,1,14/03/2025,1.0,Bình dân
9.3,43.87,212.0,Thành phố Thủ Đức,Hiệp Bình Chánh,7.0,1,10.0,1.0,0,13/03/2025,7.0,Bình dân
18.0,21.45,839.0,Thành phố Thủ Đức,Long Trường,3.0,1,22.0,1.0,0,31/03/2025,2.0,Bình dân
11.0,44.0,250.0,Thành phố Thủ Đức,Phú Hữu,4.0,1,14.0,3.0,0,19/03/2025,3.0,Bình dân
120.0,165.52,725.0,Thành phố Thủ Đức,Thảo Điền,6.0,1,6.0,3.0,0,8/3/2025,6.0,Trung cấp
4.4,62.86,70.0,Thành phố Thủ Đức,Trường Thọ,3.0,0,4.6,2.0,1,8/3/2025,2.0,Bình dân
4.4,48.89,90.0,Thành phố Thủ Đức,Linh Xuân,2.0,0,5.0,2.0,1,2/3/2025,3.0,Bình dân
4.65,46.04,101.0,Thành phố Thủ Đức,Linh Đông,4.0,0,5.0,1.0,1,25/03/2025,3.0,Bình dân
3.7,52.86,70.0,Thành phố Thủ Đức,Tam Phú,2.0,0,3.5,1.0,1,19/03/2025,2.0,Bình dân
5.9,50.43,117.0,Thành phố Thủ Đức,Linh Tây,11.0,0,7.2,2.0,1,14/03/2025,11.0,Bình dân
3.15,85.14,37.0,Thành phố Thủ Đức,Trường Thọ,1.0,0,4.0,1.0,1,10/3/2025,3.0,Trung cấp
5.9,54.13,109.0,Thành phố Thủ Đức,Linh Tây,2.0,0,8.4,1.0,1,14/03/2025,3.0,Bình dân
3.1,79.49,39.0,Thành phố Thủ Đức,Trường Thọ,1.0,0,4.0,1.0,1,3/3/2025,3.0,Trung cấp
4.4,61.11,72.0,Thành phố Thủ Đức,Phú Hữu,2.0,1,8.0,1.0,0,16/03/2025,1.0,Bình dân
4.3,75.44,57.0,Thành phố Thủ Đức,Linh Chiểu,3.0,0,4.5,3.0,1,16/03/2025,3.0,Trung cấp
8.5,85.0,100.0,Thành phố Thủ Đức,Phước Long B,5.0,0,5.0,4.0,1,18/03/2025,5.0,Trung cấp
3.7,43.02,86.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,3.0,0,5.5,5.0,1,5/3/2025,3.0,Bình dân
5.75,28.75,200.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,4.0,3.5,1,10/3/2025,4.0,Bình dân
4.2,84.0,50.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,2.0,0,5.2,1.0,1,11/3/2025,1.0,Trung cấp
4.7,97.92,48.0,Thành phố Thủ Đức,Linh Trung,3.0,0,6.0,2.0,1,9/3/2025,3.0,Cao cấp
4.7,94.0,50.0,Thành phố Thủ Đức,Linh Trung,3.0,0,6.2,2.0,1,8/3/2025,3.0,Cao cấp
3.05,80.26,38.0,Thành phố Thủ Đức,Trường Thọ,1.0,0,4.0,1.0,1,13/03/2025,3.0,Trung cấp
2.75,57.29,48.0,Thành phố Thủ Đức,Bình Chiểu,4.0,0,6.0,1.0,1,2/2/2025,4.0,Bình dân
5.4,112.5,48.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,4.0,3.0,1,3/2/2025,3.0,Cao cấp
6.4,94.12,68.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,4.0,1,10/2/2025,4.0,Cao cấp
6.4,94.12,68.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,3.0,1,5/2/2025,4.0,Cao cấp
6.4,94.12,68.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,3.0,1,16/02/2025,4.0,Cao cấp
7.5,60.0,125.0,Thành phố Thủ Đức,Phước Long B,2.0,0,5.65,2.0,1,25/02/2025,2.0,Bình dân
13.0,69.52,187.0,Thành phố Thủ Đức,Linh Trung,2.0,0,5.5,1.0,1,4/2/2025,2.0,Trung cấp
12.5,125.0,100.0,Thành phố Thủ Đức,Phước Long B,5.0,1,5.0,3.5,0,19/02/2025,5.0,Trung cấp
4.2,60.0,70.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,3.0,1,5.0,1.0,0,20/02/2025,2.0,Bình dân
3.95,58.09,68.0,Thành phố Thủ Đức,Phú Hữu,3.0,0,6.0,3.5,1,27/02/2025,3.0,Bình dân
4.9,27.22,180.0,Thành phố Thủ Đức,Linh Xuân,4.0,1,10.0,1.0,0,17/02/2025,3.0,Bình dân
6.5,77.38,84.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,0,7.0,3.0,1,2/2/2025,3.0,Trung cấp
1.7,100.0,17.0,Thành phố Thủ Đức,Linh Đông,2.0,1,16.0,2.5,0,15/02/2025,4.0,Bình dân
1.7,100.0,17.0,Thành phố Thủ Đức,Linh Đông,2.0,1,16.0,2.5,0,17/02/2025,4.0,Bình dân
5.5,78.57,70.0,Thành phố Thủ Đức,Phước Long B,3.0,0,5.3,3.0,1,19/02/2025,3.0,Trung cấp
1.7,100.0,17.0,Thành phố Thủ Đức,Linh Đông,2.0,1,16.0,2.5,0,22/02/2025,2.0,Bình dân
13.9,66.19,210.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,3.0,0,7.8,1.0,1,7/2/2025,3.0,Bình dân
9.2,93.88,98.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,2.0,1,7.5,1.0,0,9/2/2025,2.0,Bình dân
4.5,75.0,60.0,Thành phố Thủ Đức,Long Trường,3.0,1,4.0,1.0,0,7/2/2025,3.0,Bình dân
4.3,61.43,70.0,Thành phố Thủ Đức,Phước Long A,3.0,0,3.0,2.0,1,17/02/2025,3.0,Bình dân
2.9,23.97,121.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.3,1.0,1,3/2/2025,3.0,Bình dân
2.9,69.05,42.0,Thành phố Thủ Đức,Tam Phú,2.0,1,4.48,1.5,0,11/2/2025,2.0,Bình dân
8.8,97.78,90.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,4.0,0,5.0,1.0,1,1/2/2025,5.0,Cao cấp
5.5,68.75,80.0,Thành phố Thủ Đức,Phước Long B,2.0,0,4.0,1.0,1,23/02/2025,1.0,Bình dân
7.3,36.5,200.0,Thành phố Thủ Đức,Tân Phú,2.0,0,5.5,2.0,1,22/02/2025,1.0,Bình dân
7.3,36.5,200.0,Thành phố Thủ Đức,Tân Phú,2.0,0,5.5,2.0,1,6/2/2025,1.0,Bình dân
7.3,36.5,200.0,Thành phố Thủ Đức,Tân Phú,2.0,0,5.5,2.0,1,10/2/2025,1.0,Bình dân
23.789,164.06,145.0,Thành phố Thủ Đức,Long Bình,4.0,1,7.0,3.5,0,14/02/2025,5.0,Trung cấp
3.8,100.0,38.0,Thành phố Thủ Đức,Trường Thọ,2.0,0,3.0,2.0,1,18/02/2025,2.0,Cao cấp
7.3,28.74,254.0,Thành phố Thủ Đức,Trường Thọ,9.0,0,10.0,1.0,1,2/2/2025,9.0,Bình dân
15.0,50.68,296.0,Thành phố Thủ Đức,Linh Đông,3.0,1,2.0,1.0,0,6/2/2025,2.0,Bình dân
4.6,71.88,64.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,4.0,3.0,1,5/2/2025,3.0,Trung cấp
4.5,56.25,80.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,4.0,0,6.0,2.0,1,23/02/2025,3.0,Bình dân
3.8,43.68,87.0,Thành phố Thủ Đức,Linh Đông,4.0,0,3.2,2.0,1,18/02/2025,3.0,Bình dân
4.3,71.67,60.0,Thành phố Thủ Đức,Phú Hữu,4.0,0,4.5,2.5,1,3/2/2025,3.0,Trung cấp
4.85,57.06,85.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,3.0,0,5.5,2.0,1,12/2/2025,3.0,Bình dân
9.2,104.55,88.0,Thành phố Thủ Đức,Phước Bình,2.0,1,4.0,1.0,0,4/2/2025,1.0,Trung cấp
4.7,78.33,60.0,Thành phố Thủ Đức,Phước Bình,3.0,1,2.0,2.0,0,23/02/2025,3.0,Bình dân
4.1,63.08,65.0,Thành phố Thủ Đức,Linh Xuân,3.0,0,4.0,2.0,1,3/2/2025,3.0,Bình dân
4.9,98.0,50.0,Thành phố Thủ Đức,Phú Hữu,4.0,0,4.8,3.0,1,15/02/2025,3.0,Cao cấp
5.95,104.39,57.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,4.0,0,4.0,3.0,1,11/2/2025,3.0,Cao cấp
4.6,135.29,34.0,Thành phố Thủ Đức,Phước Long B,2.0,1,2.0,2.5,0,11/2/2025,2.0,Trung cấp
5.3,39.55,134.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.0,2.0,1,16/02/2025,4.0,Bình dân
5.3,39.55,134.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.0,2.0,1,3/2/2025,4.0,Bình dân
14.0,92.11,152.0,Thành phố Thủ Đức,Hiệp Phú,4.0,1,5.0,3.0,0,3/2/2025,4.0,Bình dân
5.2,70.27,74.0,Thành phố Thủ Đức,Trường Thọ,2.0,0,4.5,1.0,1,3/1/2025,2.0,Trung cấp
3.65,48.03,76.0,Thành phố Thủ Đức,Linh Đông,4.0,0,5.0,2.0,1,11/2/2025,2.0,Bình dân
5.6,84.85,66.0,Thành phố Thủ Đức,Linh Xuân,3.0,0,4.0,3.0,1,29/01/2025,3.0,Trung cấp
8.8,88.0,100.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,2.0,1,5.1,1.0,0,26/01/2025,1.0,Bình dân
3.75,78.12,48.0,Thành phố Thủ Đức,Linh Tây,2.0,0,4.0,2.0,1,16/01/2025,2.0,Trung cấp
6.5,48.51,134.0,Thành phố Thủ Đức,Linh Xuân,2.0,0,5.71,1.0,1,2/1/2025,1.0,Bình dân
2.8,62.22,45.0,Thành phố Thủ Đức,Hiệp Phú,2.0,1,7.5,1.0,0,16/01/2025,2.0,Bình dân
6.9,95.83,72.0,Thành phố Thủ Đức,Phước Long B,7.0,1,4.3,4.0,0,3/1/2025,7.0,Bình dân
5.9,92.19,64.0,Thành phố Thủ Đức,Linh Xuân,4.0,1,4.0,3.0,0,12/1/2025,5.0,Bình dân
12.7,127.0,100.0,Thành phố Thủ Đức,Hiệp Phú,4.0,1,4.0,4.0,0,22/01/2025,4.0,Trung cấp
35.0,59.22,591.0,Thành phố Thủ Đức,Linh Xuân,4.0,1,8.6,3.0,0,31/01/2025,3.0,Bình dân
3.9,54.17,72.0,Thành phố Thủ Đức,Linh Tây,2.0,1,6.0,1.0,0,14/01/2025,1.0,Bình dân
11.0,64.33,171.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,0,7.0,2.0,1,7/1/2025,4.0,Bình dân
5.3,92.98,57.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.0,3.0,1,6/1/2025,4.0,Cao cấp
9.2,119.48,77.0,Thành phố Thủ Đức,Hiệp Phú,4.0,1,5.0,3.5,0,27/01/2025,4.0,Trung cấp
5.3,92.98,57.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.0,3.0,1,1/1/2025,3.0,Cao cấp
6.6,92.96,71.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,3.0,0,5.0,1.0,1,25/01/2025,2.0,Cao cấp
12.5,121.36,103.0,Thành phố Thủ Đức,Thạnh Mỹ Lợi,5.0,1,4.5,4.0,0,30/01/2025,5.0,Trung cấp
7.9,92.94,85.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,5.0,2.0,1,1/1/2025,2.0,Cao cấp
4.17,65.16,64.0,Thành phố Thủ Đức,Linh Xuân,3.0,0,4.0,3.0,1,2/1/2025,2.0,Bình dân
5.2,70.27,74.0,Thành phố Thủ Đức,Trường Thọ,3.0,1,4.5,1.0,0,31/01/2025,2.0,Bình dân
12.5,125.0,100.0,Thành phố Thủ Đức,Phước Long B,5.0,0,5.0,3.0,1,16/01/2025,6.0,Cao cấp
3.7,36.63,101.0,Thành phố Thủ Đức,Linh Đông,4.0,0,6.0,2.0,1,12/1/2025,2.0,Bình dân
9.5,107.95,88.0,Thành phố Thủ Đức,Phước Bình,4.0,1,3.0,2.0,0,1/1/2025,4.0,Trung cấp
7.9,81.44,97.0,Thành phố Thủ Đức,Phước Long A,5.0,0,5.0,3.0,1,11/1/2025,6.0,Trung cấp
12.2,73.49,166.0,Thành phố Thủ Đức,Long Thạnh Mỹ,2.0,1,6.5,1.0,0,10/1/2025,1.0,Bình dân
5.0,83.33,60.0,Thành phố Thủ Đức,Linh Đông,3.0,0,5.0,2.5,1,4/1/2025,2.0,Trung cấp
5.4,112.5,48.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,3.9,3.5,1,16/01/2025,3.0,Cao cấp
4.0,40.0,100.0,Thành phố Thủ Đức,Linh Đông,3.0,0,4.1,3.0,1,4/1/2025,3.0,Bình dân
4.9,54.44,90.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,5.0,3.0,1,13/01/2025,3.0,Bình dân
4.8,68.57,70.0,Thành phố Thủ Đức,Phước Long B,3.0,0,4.0,2.5,1,1/1/2025,3.0,Bình dân
4.3,71.67,60.0,Thành phố Thủ Đức,Long Bình,2.0,0,4.0,2.0,1,3/1/2025,2.0,Trung cấp
6.1,67.03,91.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,3.0,1,6.5,2.0,0,8/1/2025,3.0,Bình dân
14.5,103.57,140.0,Thành phố Thủ Đức,Hiệp Phú,4.0,0,5.0,4.5,1,28/01/2025,4.0,Cao cấp
4.6,71.88,64.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,0,4.0,3.0,1,5/1/2025,2.0,Trung cấp
6.8,94.44,72.0,Thành phố Thủ Đức,Linh Chiểu,4.0,0,4.0,3.0,1,2/1/2025,4.0,Cao cấp
24.0,165.52,145.0,Thành phố Thủ Đức,Long Bình,5.0,1,7.0,3.5,0,24/01/2025,6.0,Trung cấp
9.5,118.75,80.0,Thành phố Thủ Đức,Phước Long B,4.0,1,5.0,4.0,0,31/01/2025,4.0,Trung cấp
6.9,69.0,100.0,Thành phố Thủ Đức,Linh Tây,4.0,0,10.0,1.0,1,28/01/2025,3.0,Trung cấp
4.65,73.81,63.0,Thành phố Thủ Đức,Tam Bình,2.0,0,4.0,2.0,1,6/1/2025,2.0,Trung cấp
5.0,44.64,112.0,Thành phố Thủ Đức,Hiệp Bình Phước,5.0,0,4.0,1.0,1,30/01/2025,5.0,Bình dân
8.6,86.87,99.0,Thành phố Thủ Đức,Tam Phú,3.0,1,5.0,2.0,0,20/01/2025,3.0,Bình dân
3.9,65.0,60.0,Thành phố Thủ Đức,Linh Xuân,3.0,1,5.0,2.0,0,17/01/2025,2.0,Bình dân
10.5,131.25,80.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,3.0,1,6.0,1.0,0,28/01/2025,3.0,Trung cấp
6.5,75.58,86.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,4.0,0,4.35,2.0,1,24/01/2025,3.0,Trung cấp
6.1,43.88,139.0,Thành phố Thủ Đức,Linh Trung,5.0,1,5.9,1.0,0,3/1/2025,5.0,Bình dân
5.0,44.64,112.0,Thành phố Thủ Đức,Hiệp Bình Phước,5.0,0,4.0,1.0,1,6/1/2025,5.0,Bình dân
5.5,68.75,80.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,5.5,2.0,1,17/01/2025,2.0,Bình dân
7.48,74.8,100.0,Thành phố Thủ Đức,Phước Long A,5.0,0,6.0,3.0,1,19/01/2025,6.0,Trung cấp
7.5,79.79,94.0,Thành phố Thủ Đức,Trường Thọ,3.0,1,4.0,2.0,0,22/01/2025,2.0,Bình dân
26.0,162.5,160.0,Thành phố Thủ Đức,Bình Khánh,4.0,1,5.5,1.0,0,23/01/2025,4.0,Trung cấp
9.5,95.0,100.0,Thành phố Thủ Đức,Phước Bình,3.0,1,4.0,1.0,0,3/1/2025,3.0,Bình dân
3.7,32.46,114.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,1,5.1,1.0,0,11/1/2025,2.0,Bình dân
5.0,87.72,57.0,Thành phố Thủ Đức,Bình Trưng Tây,3.0,0,4.05,3.0,1,5/1/2025,4.0,Cao cấp
7.4,142.31,52.0,Thành phố Thủ Đức,Hiệp Bình Phước,3.0,0,4.5,3.0,1,10/1/2025,2.0,VIP
7.35,91.88,80.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,5.0,0,4.0,4.5,1,3/1/2025,4.0,Cao cấp
39.0,57.52,678.0,Thành phố Thủ Đức,Linh Xuân,2.0,1,14.0,1.0,0,2/1/2025,2.0,Bình dân
12.9,78.18,165.0,Thành phố Thủ Đức,Bình An,9.0,0,5.5,2.0,1,8/1/2025,9.0,Trung cấp
5.8,51.79,112.0,Thành phố Thủ Đức,Long Trường,3.0,0,4.0,3.0,1,4/1/2025,2.0,Bình dân
7.8,78.0,100.0,Thành phố Thủ Đức,Phước Long B,3.0,1,4.2,1.0,0,24/01/2025,2.0,Bình dân
7.25,47.08,154.0,Thành phố Thủ Đức,Thạnh Mỹ Lợi,6.0,0,5.0,1.0,1,14/01/2025,6.0,Bình dân
6.6,101.54,65.0,Thành phố Thủ Đức,Linh Đông,6.0,0,4.0,4.0,1,15/01/2025,7.0,Cao cấp
9.8,150.77,65.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,5.0,1,9/1/2025,5.0,VIP
5.85,112.5,52.0,Thành phố Thủ Đức,Tam Bình,4.0,0,8.0,4.0,1,26/01/2025,3.0,Cao cấp
6.7,77.01,87.0,Thành phố Thủ Đức,Bình Thọ,3.0,0,7.0,2.0,1,13/01/2025,2.0,Trung cấp
5.0,54.35,92.0,Thành phố Thủ Đức,Hiệp Phú,3.0,1,5.0,1.0,0,12/1/2025,3.0,Bình dân
8.5,84.16,101.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,3.0,1,3.7,1.0,0,28/01/2025,3.0,Bình dân
3.5,43.75,80.0,Thành phố Thủ Đức,Hiệp Phú,3.0,0,10.2,1.0,1,22/01/2025,3.0,Bình dân
9.5,57.23,166.0,Thành phố Thủ Đức,Tam Phú,4.0,0,4.5,3.0,1,14/01/2025,2.0,Bình dân
8.5,106.25,80.0,Thành phố Thủ Đức,Linh Trung,7.0,0,5.0,4.0,1,27/01/2025,8.0,Cao cấp
7.9,79.0,100.0,Thành phố Thủ Đức,Phước Long A,5.0,1,6.0,3.0,0,3/1/2025,6.0,Bình dân
34.0,180.85,188.0,Thành phố Thủ Đức,Bình Trưng Tây,6.0,0,12.0,3.0,1,12/1/2025,5.0,VIP
10.0,113.64,88.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,4.3,3.0,0,13/01/2025,5.0,Trung cấp
6.8,95.77,71.0,Thành phố Thủ Đức,Linh Xuân,6.0,0,4.2,4.0,1,2/1/2025,6.0,Cao cấp
7.2,50.35,143.0,Thành phố Thủ Đức,Phước Long B,6.0,0,7.0,1.0,1,28/01/2025,6.0,Bình dân
8.6,47.78,180.0,Thành phố Thủ Đức,Linh Xuân,15.0,0,10.0,3.0,1,17/01/2025,15.0,Bình dân
7.8,118.18,66.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,4.04,1.0,0,12/1/2025,1.0,Trung cấp
8.5,100.0,85.0,Thành phố Thủ Đức,Linh Trung,7.0,0,5.0,5.0,1,24/01/2025,7.0,Cao cấp
5.75,115.0,50.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,1,4.3,4.0,0,26/01/2025,5.0,Trung cấp
14.0,140.0,100.0,Thành phố Thủ Đức,Long Thạnh Mỹ,2.0,1,5.0,1.0,0,14/01/2025,1.0,Trung cấp
6.0,55.05,109.0,Thành phố Thủ Đức,Linh Tây,2.0,0,8.5,1.0,1,9/1/2025,2.0,Bình dân
18.5,154.17,120.0,Thành phố Thủ Đức,Hiệp Bình Chánh,5.0,1,8.0,4.0,0,11/1/2025,6.0,Trung cấp
4.3,39.81,108.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,4.0,2.0,1,2/5/2024,3.0,Bình dân
4.9,71.01,69.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,4.7,2.0,1,11/11/2024,2.0,Trung cấp
4.68,55.71,84.0,Thành phố Thủ Đức,Bình Chiểu,5.0,0,4.0,3.0,1,13/11/2024,5.0,Bình dân
3.5,63.64,55.0,Thành phố Thủ Đức,Hiệp Phú,3.0,0,4.5,1.0,1,8/10/2024,2.0,Bình dân
10.5,53.03,198.0,Thành phố Thủ Đức,Phước Long A,4.0,1,6.0,4.0,0,29/01/2024,4.0,Bình dân
7.9,112.86,70.0,Thành phố Thủ Đức,Trường Thọ,4.0,0,7.0,4.0,1,25/08/2024,3.0,Cao cấp
12.0,166.67,72.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,5.0,1,4.0,4.5,0,25/05/2024,5.0,Trung cấp
7.4,85.06,87.0,Thành phố Thủ Đức,Phước Bình,3.0,1,15.0,1.0,0,20/01/2024,3.0,Bình dân
3.95,38.73,102.0,Thành phố Thủ Đức,Linh Đông,4.0,0,6.5,2.0,1,24/09/2024,3.0,Bình dân
7.95,79.5,100.0,Thành phố Thủ Đức,Phước Long A,5.0,0,5.0,3.0,1,21/04/2024,6.0,Trung cấp
4.89,57.53,85.0,Thành phố Thủ Đức,Phước Long B,3.0,0,4.3,2.0,1,14/05/2024,2.0,Bình dân
9.8,106.52,92.0,Thành phố Thủ Đức,Linh Tây,3.0,0,4.0,2.0,1,28/06/2024,4.0,Cao cấp
9.9,68.28,145.0,Thành phố Thủ Đức,Long Thạnh Mỹ,3.0,1,5.2,1.0,0,18/08/2024,3.0,Bình dân
7.7,116.67,66.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,5.0,3.0,0,22/07/2024,5.0,Trung cấp
7.2,72.0,100.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,1,7.0,1.0,0,28/11/2024,3.0,Bình dân
25.9,185.0,140.0,Thành phố Thủ Đức,Phước Long B,4.0,1,7.0,3.0,0,14/12/2024,5.0,Cao cấp
15.0,75.0,200.0,Thành phố Thủ Đức,Bình Chiểu,4.0,1,7.0,2.0,0,1/3/2024,2.0,Bình dân
5.8,41.43,140.0,Thành phố Thủ Đức,Bình Chiểu,5.0,1,5.0,1.0,0,10/10/2024,5.0,Bình dân
5.1,94.44,54.0,Thành phố Thủ Đức,Linh Chiểu,3.0,0,4.2,3.0,1,12/2/2024,2.0,Cao cấp
7.5,141.51,53.0,Thành phố Thủ Đức,Bình An,4.0,1,6.0,4.0,0,2/4/2024,4.0,Trung cấp
6.3,112.5,56.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,4.0,0,4.0,3.0,1,24/02/2024,4.0,Cao cấp
7.0,81.4,86.0,Thành phố Thủ Đức,Bình Trưng Đông,1.0,0,12.0,1.0,1,13/12/2024,1.0,Trung cấp
8.8,65.67,134.0,Thành phố Thủ Đức,Linh Tây,4.0,0,5.0,3.0,1,30/06/2024,4.0,Bình dân
5.0,41.67,120.0,Thành phố Thủ Đức,Bình Trưng Tây,2.0,0,7.0,2.0,1,11/1/2024,3.0,Bình dân
6.4,118.52,54.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,0,4.0,4.0,1,18/11/2024,4.0,Cao cấp
15.5,77.5,200.0,Thành phố Thủ Đức,Hiệp Bình Phước,13.0,0,8.0,3.0,1,13/01/2024,12.0,Trung cấp
5.5,88.71,62.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,0,6.0,3.0,1,10/5/2024,3.0,Cao cấp
8.5,139.34,61.0,Thành phố Thủ Đức,Trường Thọ,5.0,0,4.2,4.0,1,1/9/2024,5.0,VIP
11.8,190.32,62.0,Thành phố Thủ Đức,Bình An,4.0,0,4.0,2.0,1,13/07/2024,3.0,VIP
11.0,43.65,252.0,Thành phố Thủ Đức,Linh Trung,8.0,1,10.0,2.0,0,15/01/2024,8.0,Bình dân
4.65,38.75,120.0,Thành phố Thủ Đức,Linh Xuân,4.0,0,6.0,1.0,1,16/07/2024,4.0,Bình dân
17.8,87.68,203.0,Thành phố Thủ Đức,Tăng Nhơn Phú A,13.0,0,4.0,4.0,1,19/05/2024,14.0,Cao cấp
6.8,113.33,60.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,3.0,1,17/06/2024,4.0,Cao cấp
7.25,100.69,72.0,Thành phố Thủ Đức,Linh Đông,5.0,1,25.0,1.0,0,6/2/2024,6.0,Bình dân
5.3,82.81,64.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,4.0,0,7.0,4.0,1,31/05/2024,4.0,Trung cấp
5.99,74.88,80.0,Thành phố Thủ Đức,Phước Long B,3.0,0,5.0,3.5,1,18/09/2024,3.0,Trung cấp
5.3,29.78,178.0,Thành phố Thủ Đức,Trường Thọ,4.0,0,5.5,1.0,1,2/2/2024,3.0,Bình dân
6.9,70.41,98.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,5.4,3.0,0,2/6/2024,5.0,Bình dân
6.8,113.33,60.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,0,4.0,3.5,1,22/10/2024,4.0,Cao cấp
16.5,117.86,140.0,Thành phố Thủ Đức,Thạnh Mỹ Lợi,4.0,0,3.0,3.0,1,4/3/2024,6.0,Cao cấp
9.2,124.32,74.0,Thành phố Thủ Đức,Bình Trưng Tây,4.0,0,5.24,5.0,1,1/2/2024,5.0,Cao cấp
6.3,57.27,110.0,Thành phố Thủ Đức,Tăng Nhơn Phú B,2.0,0,5.0,2.0,1,25/11/2024,2.0,Bình dân
4.2,105.0,40.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,3.6,2.0,1,2/2/2024,2.0,Cao cấp
4.2,105.0,40.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,3.6,2.0,1,14/07/2024,2.0,Cao cấp
7.8,89.66,87.0,Thành phố Thủ Đức,Phước Bình,3.0,1,4.0,1.0,0,31/03/2024,3.0,Bình dân
6.5,43.33,150.0,Thành phố Thủ Đức,Phước Long A,6.0,1,8.5,2.0,0,23/01/2024,6.0,Bình dân
5.5,68.75,80.0,Thành phố Thủ Đức,Cát Lái,3.0,0,5.0,3.5,1,17/05/2024,3.0,Bình dân
